fighter_id,fade_slope,fade_slope_dev,population_slope,slope_se,total_min_fought,min_past_10,n_fights,n_fights_reaching_r3,n_round_obs
3653,0.03125434355044657,0.0243222967274645,0.006932046822982068,0.1079352596124121,25.0,5.0,2,1,5
295,0.03130486963762164,0.024372822814639577,0.006932046822982068,0.10214942377060662,56.9501,14.350000000000001,6,3,13
3713,0.03132741768456958,0.02439537086158751,0.006932046822982068,0.10309326904550421,48.0833,15.0,4,3,10
992,0.0314227526012738,0.02449070577829173,0.006932046822982068,0.10552797954244172,38.0667,10.0,3,2,8
130,0.03146182081291789,0.024529773989935822,0.006932046822982068,0.10410897312137825,43.6167,13.61665,3,3,9
3930,0.031488561385225315,0.024556514562243247,0.006932046822982068,0.11158551952545431,10.816699999999999,0.0,2,0,3
366,0.031586585599456686,0.024654538776474617,0.006932046822982068,0.0938192741750273,128.1333,35.0,12,7,27
2178,0.031684534557501164,0.0247524877345191,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
518,0.031737229775237664,0.0248051829522556,0.006932046822982068,0.09897364913528676,89.95,23.4833,7,6,20
3628,0.03176119706804679,0.024829150245064723,0.006932046822982068,0.08839172856779402,190.3667,59.6,15,12,39
4104,0.03179029322151395,0.024858246398531885,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
20653,0.03184841589749215,0.024916369074510083,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
316,0.031913005667584385,0.024980958844602316,0.006932046822982068,0.1049672539407554,37.65,10.0,4,2,8
1551,0.03194200164923338,0.025009954826251315,0.006932046822982068,0.09728366539762348,102.3333,32.3333,7,7,21
1943,0.03236830261138001,0.025436255788397946,0.006932046822982068,0.0893868199945123,87.48349999999999,28.11665,8,4,19
253,0.03237376902714773,0.025441722204165667,0.006932046822982068,0.10693932823385192,29.583399999999997,5.0,5,1,8
4175,0.03263803044570499,0.025705983622722924,0.006932046822982068,0.09941126942565259,77.7334,24.61665,6,5,16
3465,0.03263986963121347,0.025707822808231407,0.006932046822982068,0.0812513623956316,126.5667,50.0,9,6,26
3468,0.03271683822463828,0.02578479140165621,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
4710,0.03275048505707404,0.025818438234091978,0.006932046822982068,0.11168269798760491,6.2833000000000006,0.0,1,0,2
4019,0.032764181736740734,0.025832134913758666,0.006932046822982068,0.09751166385144469,92.0833,30.0,7,6,19
2750,0.03278001180333591,0.025847964980353844,0.006932046822982068,0.11081538158126449,11.6834,0.0,3,0,4
2593,0.03284752410715186,0.025915477284169795,0.006932046822982068,0.1018945683099585,65.6833,13.6833,7,3,15
3450,0.032875893157699024,0.025943846334716955,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
3943,0.03290547599823971,0.025973429175257644,0.006932046822982068,0.10082184474230602,74.45,20.0,6,4,15
175,0.033194375511751986,0.026262328688769918,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
751,0.03321423537792742,0.026282188554945355,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
1653,0.033231875556948315,0.026299828733966246,0.006932046822982068,0.10514706268211216,45.15,10.0,4,2,10
4744,0.03324199051140027,0.026309943688418203,0.006932046822982068,0.10456792814568908,41.2,11.2,3,3,9
3444,0.033279652158227375,0.026347605335245307,0.006932046822982068,0.09697128063132432,114.85,24.299999999999997,11,6,26
2940,0.033357896495785425,0.02642584967280336,0.006932046822982068,0.11097222127835019,27.366600000000002,0.0,7,0,8
2051,0.03342041699460718,0.026488370171625118,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
4667,0.03344770673726011,0.02651565991427804,0.006932046822982068,0.1054236355835122,40.0,10.0,3,2,8
2743,0.03357501802198681,0.026642971199004745,0.006932046822982068,0.09151398902722814,150.48329999999999,45.0,13,9,32
2449,0.033619223637830174,0.026687176814848106,0.006932046822982068,0.11160181222320265,4.2166999999999994,0.0,2,0,2
4305,0.03366710946270235,0.026735062639720284,0.006932046822982068,0.10757519823630823,27.0,5.0,3,1,6
252,0.03380682479446084,0.02687477797147877,0.006932046822982068,0.07721390051435931,180.45,63.11665,15,9,38
752,0.033824264483619526,0.026892217660637457,0.006932046822982068,0.10310865998872774,51.3,12.55,5,3,12
257,0.033852208867057074,0.026920162044075005,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
1546,0.03385246910564347,0.026920422282661404,0.006932046822982068,0.10278027887723278,57.9001,10.0,9,2,15
1850,0.03404621010325909,0.02711416328027702,0.006932046822982068,0.10361326767077658,62.9667,10.0,8,2,16
1335,0.034054353164295524,0.027122306341313455,0.006932046822982068,0.08050289559199657,231.5001,59.6,21,10,50
4009,0.03409530000535796,0.02716325318237589,0.006932046822982068,0.10380474596768878,45.0,15.0,3,3,9
640,0.03415376636537117,0.027221719542389104,0.006932046822982068,0.10012497875295295,78.95,22.1333,6,5,17
4179,0.03415582259745058,0.02722377577446851,0.006932046822982068,0.10334664338664189,52.8833,15.0,4,3,11
1499,0.03418593971287122,0.027253892889889154,0.006932046822982068,0.10552438850430514,34.6333,10.0,3,2,7
1175,0.03434793398202475,0.027415887159042685,0.006932046822982068,0.10244388509898843,56.3,15.0,5,3,12
4539,0.034508459360779176,0.027576412537797107,0.006932046822982068,0.1035725887944574,46.5166,13.083300000000001,4,3,10
1338,0.03452895857160467,0.027596911748622607,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
2272,0.034655759806242165,0.0277237129832601,0.006932046822982068,0.1055659443703431,36.3333,10.0,3,2,8
2018,0.03470859155360046,0.027776544730618396,0.006932046822982068,0.09276456415809006,149.15,49.15,10,10,30
3201,0.03481915742852108,0.027887110605539014,0.006932046822982068,0.10555788126137716,36.9833,10.0,3,2,8
2772,0.034822466801140727,0.02789041997815866,0.006932046822982068,0.10289225845264378,60.5834,15.0,5,3,13
2446,0.034832472240454264,0.0279004254174722,0.006932046822982068,0.10780698866067451,22.7167,5.0,3,1,5
46,0.0349140141705494,0.027981967347567336,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
1118,0.03516975099953418,0.028237704176552112,0.006932046822982068,0.10807977533765141,23.3,5.0,2,1,5
323,0.035212134030078474,0.028280087207096405,0.006932046822982068,0.10816383054054865,19.5,5.0,2,1,4
1564,0.03522521437311563,0.028293167550133565,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
937,0.03522569651778564,0.028293649694803576,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
3872,0.03526087214217949,0.02832882531919742,0.006932046822982068,0.10167265394251486,51.4167,12.45,7,3,13
1019,0.03532971373779813,0.02839766691481606,0.006932046822982068,0.09941061603034616,82.35,21.15,7,5,18
1172,0.035369882230779706,0.02843783540779764,0.006932046822982068,0.06652644787221237,278.1,105.0,21,13,58
917,0.03540053741682219,0.028468490593840122,0.006932046822982068,0.10837775363457139,17.2333,3.8999999999999986,2,1,4
357,0.03551860232428898,0.028586555501306912,0.006932046822982068,0.09859202361625209,83.4667,19.816650000000003,10,4,19
64,0.035693828881230315,0.02876178205824825,0.006932046822982068,0.10295036399417294,69.75,12.51665,6,3,15
1980,0.03569825272568275,0.028766205902700685,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
2687,0.03580590827912462,0.02887386145614255,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
946,0.03589682027514062,0.028964773452158553,0.006932046822982068,0.09136376776961828,165.0,55.0,11,11,33
2774,0.035965200319665235,0.02903315349668317,0.006932046822982068,0.10821080806570207,19.9833,5.0,2,1,4
1951,0.036046970197050804,0.029114923374068735,0.006932046822982068,0.07326540407231374,210.05,74.29995,15,9,43
4894,0.036096585758924264,0.0291645389359422,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
582,0.03625750970266194,0.029325462879679874,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
4361,0.036328376408736436,0.02939632958575437,0.006932046822982068,0.10702900215658559,33.3167,5.0,4,1,8
3573,0.03673403221596655,0.02980198539298448,0.006932046822982068,0.1001064377112624,75.0,25.0,5,5,15
2110,0.03681549777461507,0.029883450951633,0.006932046822982068,0.10005029325882836,75.9,21.883300000000002,6,5,16
1953,0.036902114566616906,0.02997006774363484,0.006932046822982068,0.10494809789827363,49.6667,10.0,4,2,10
3497,0.03690952731258812,0.02997748048960605,0.006932046822982068,0.09242392979578962,156.5,45.0,12,9,32
2726,0.03691135950889124,0.029979312685909174,0.006932046822982068,0.10808271550897221,18.75,5.0,2,1,4
3600,0.036917056768633,0.029985009945650933,0.006932046822982068,0.0727053817300445,218.2666,82.63329999999999,15,11,46
4050,0.03694822553279029,0.030016178709808227,0.006932046822982068,0.08991676476807259,149.3999,42.3333,13,8,32
2640,0.036998813517518825,0.03006676669453676,0.006932046822982068,0.09141681725598617,77.4332,18.2833,8,2,17
4561,0.037134719384322064,0.03020267256134,0.006932046822982068,0.09993846384614045,76.9333,18.45,8,4,17
3002,0.03713671841042444,0.03020467158744237,0.006932046822982068,0.10347352053310428,49.3833,10.0,7,2,12
669,0.03713765889605721,0.030205612073075146,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
2003,0.03738734316941773,0.030455296346435665,0.006932046822982068,0.0904144041926143,180.9834,55.0,13,11,37
3739,0.037463394211330464,0.030531347388348395,0.006932046822982068,0.09328853056968714,146.26670000000001,39.35,12,8,31
936,0.03766875108763836,0.030736704264656297,0.006932046822982068,0.10611367048133015,36.55,6.550000000000001,4,2,8
2284,0.0377119410688377,0.030779894245855633,0.006932046822982068,0.08659803465571607,139.73329999999999,50.0,9,8,28
185,0.0380084915695241,0.031076444746542035,0.006932046822982068,0.09795324771405252,89.6333,27.4333,7,6,19
318,0.03805958354162153,0.031127536718639468,0.006932046822982068,0.09434227597881008,128.3167,36.9,10,8,27
3635,0.038338595733386764,0.031406548910404695,0.006932046822982068,0.09112834963560705,163.7334,39.16665,17,8,37
909,0.03835771166910895,0.03142566484612688,0.006932046822982068,0.10600059009026352,29.7667,9.76665,2,2,6
1100,0.03859818968043122,0.031666142857449155,0.006932046822982068,0.10729990794810594,24.0334,5.0,4,1,6
460,0.038647277790851295,0.031715230967869226,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
1181,0.03874242157778288,0.031810374754800815,0.006932046822982068,0.10312596943078728,48.3,15.0,4,3,10
2741,0.03886217044815584,0.03193012362517377,0.006932046822982068,0.10166692347890349,65.5,18.65,5,4,14
2373,0.03892377279585293,0.03199172597287086,0.006932046822982068,0.09562470874739333,112.5166,25.0,13,5,25
437,0.03898053303701737,0.032048486214035304,0.006932046822982068,0.07465496720900945,174.5834,71.5667,11,8,36
3317,0.03902201893868194,0.032089972115699875,0.006932046822982068,0.0932957009228316,144.5166,40.0,12,8,30
2057,0.03904410294571061,0.03211205612272854,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
2141,0.03912891985942829,0.03219687303644622,0.006932046822982068,0.10262466443348797,53.5,12.2,6,3,13
2937,0.03913051594448454,0.03219846912150247,0.006932046822982068,0.10686652701239142,27.9167,5.0,4,1,7
1368,0.03938809426385984,0.032456047440877774,0.006932046822982068,0.10640895254851315,38.1333,5.0,5,1,9
4581,0.03940584132412911,0.03247379450114704,0.006932046822982068,0.10603644769105651,28.5666,6.433299999999999,3,2,7
2436,0.0394286193965821,0.03249657257360003,0.006932046822982068,0.10603959056826137,27.7833,6.083300000000001,3,2,7
4258,0.03943677021805634,0.03250472339507427,0.006932046822982068,0.10546499340501467,39.3667,10.0,3,2,8
4393,0.0394442878794022,0.03251224105642013,0.006932046822982068,0.09360581691958586,144.9666,35.74995,12,9,32
1412,0.03952501590088245,0.03259296907790038,0.006932046822982068,0.10247926929138636,54.8333,12.05,6,3,13
1131,0.03954383575240192,0.03261178892941985,0.006932046822982068,0.10033815682660914,71.25,20.0,6,4,15
2792,0.03960150345802477,0.0326694566350427,0.006932046822982068,0.08438706363002407,146.85,46.833299999999994,11,8,32
4922,0.03966913545918837,0.0327370886362063,0.006932046822982068,0.10752912328203189,29.6833,5.0,4,1,7
1070,0.03992995740924093,0.03299791058625886,0.006932046822982068,0.10748064025567167,28.4167,5.0,4,1,7
3782,0.03994862576369514,0.033016578940713075,0.006932046822982068,0.10818677954828379,21.1667,5.0,2,1,5
2167,0.03996835093735906,0.03303630411437699,0.006932046822982068,0.1006515523300698,67.6167,20.0,6,4,14
1303,0.040299388310413235,0.03336734148743117,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
2012,0.04033957096605075,0.03340752414306868,0.006932046822982068,0.10808653998911256,18.7833,5.0,2,1,4
1233,0.04036215614382968,0.03343010932084761,0.006932046822982068,0.09547144666144525,122.1999,30.0,12,6,27
189,0.04051810840628725,0.03358606158330518,0.006932046822982068,0.0863164111342247,104.3669,30.0,13,4,25
4526,0.040689769274976,0.03375772245199393,0.006932046822982068,0.09734815129108738,101.8333,31.8333,7,7,21
1183,0.04081887541893008,0.033886828595948014,0.006932046822982068,0.08292572806186174,300.1166,75.0,25,15,64
2659,0.04082571776332433,0.03389367094034226,0.006932046822982068,0.10637263956036919,47.0334,5.0,6,1,11
1602,0.04085496670353425,0.03392291988055218,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
3314,0.04088163758605096,0.033949590763068895,0.006932046822982068,0.10318339658678413,48.1333,11.833300000000001,5,3,11
933,0.040890599705592466,0.0339585528826104,0.006932046822982068,0.10757834708937992,31.1167,5.0,4,1,8
4138,0.04095197314427492,0.03401992632129285,0.006932046822982068,0.10769568262652093,21.8667,5.0,3,1,5
2235,0.04109842909190921,0.03416638226892714,0.006932046822982068,0.10022523516403088,72.3499,15.0,10,3,17
717,0.04131642031821258,0.03438437349523051,0.006932046822982068,0.06446354186614597,343.35,128.21665,25,19,72
1844,0.04158355293179388,0.03465150610881181,0.006932046822982068,0.09654556479210856,107.05,26.5,10,6,24
1278,0.0417739755756431,0.03484192875266103,0.006932046822982068,0.10535650163917239,33.35,10.0,3,2,7
4114,0.04207323560083225,0.035141188777850184,0.006932046822982068,0.10809598101496298,18.8667,5.0,2,1,4
2154,0.04224962668197981,0.03531757985899774,0.006932046822982068,0.06791471264938663,310.5835,97.89995,26,15,68
3733,0.04241280033660056,0.03548075351361849,0.006932046822982068,0.10397450687493663,49.0501,10.0,6,2,11
4795,0.04257595593075991,0.035643909107777844,0.006932046822982068,0.10044670094438878,66.0667,20.0,6,4,14
3835,0.042589594557609696,0.03565754773462763,0.006932046822982068,0.09807095027924641,100.4001,25.0,9,5,21
785,0.04261063108247006,0.03567858425948799,0.006932046822982068,0.09042303846940764,180.9,50.0,14,10,37
407,0.04267109626898949,0.03573904944600742,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
1705,0.04278631232086918,0.03585426549788711,0.006932046822982068,0.09651582539467923,116.1333,30.0,10,6,25
722,0.04288514681224752,0.03595309998926545,0.006932046822982068,0.10018256658598616,74.6,24.6,5,5,15
3915,0.04290778100195816,0.03597573417897609,0.006932046822982068,0.10380474596768878,45.0,15.0,3,3,9
5097,0.04293035881291411,0.035998311989932044,0.006932046822982068,0.05598878251510175,361.8334,179.6167,19,15,74
2004,0.04296629595362449,0.036034249130642425,0.006932046822982068,0.09783252133719,94.25,30.0,7,6,19
4991,0.04309763400797011,0.036165587184988045,0.006932046822982068,0.10789542387946773,17.2833,5.0,2,1,4
21387,0.04315403807524836,0.03622199125226629,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
1992,0.043299831168017305,0.03636778434503524,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
4868,0.04342526565818881,0.03649321883520674,0.006932046822982068,0.104043262949578,46.25,10.0,6,2,11
3470,0.043485122387599606,0.03655307556461754,0.006932046822982068,0.09844639297665064,90.0,30.0,6,6,18
205,0.043546038330862465,0.036613991507880396,0.006932046822982068,0.10798308869489111,17.9333,5.0,2,1,4
2473,0.04356945858372354,0.03663741176074147,0.006932046822982068,0.1022825349353542,57.9333,17.9333,4,4,12
4012,0.04361114616871628,0.03667909934573421,0.006932046822982068,0.10502672156618831,38.05,10.0,4,2,8
4156,0.043758371393304435,0.036826324570322366,0.006932046822982068,0.08954772004241954,163.4334,41.26665,18,9,37
2965,0.04420890063759351,0.03727685381461144,0.006932046822982068,0.10808551802112087,23.2167,5.0,2,1,5
2530,0.04422095611967855,0.03728890929669648,0.006932046822982068,0.10508890850747837,31.6333,10.0,3,2,7
3278,0.04437737814870111,0.03744533132571904,0.006932046822982068,0.09558441784391325,124.6665,25.0,14,5,28
858,0.044420471888246625,0.037488425065264556,0.006932046822982068,0.09670913256140291,97.4333,21.5333,11,6,23
3935,0.04451251809830129,0.03758047127531922,0.006932046822982068,0.08338586381661257,110.0,50.0,6,6,22
4251,0.044513797268836225,0.037581750445854156,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
3293,0.044529156027954465,0.0375971092049724,0.006932046822982068,0.10576333741494688,29.3334,7.46665,3,2,7
1896,0.04483516863758895,0.03790312181460688,0.006932046822982068,0.09979717343722976,74.7333,20.0,7,4,16
1898,0.0449069025643473,0.03797485574136523,0.006932046822982068,0.0871631273135168,130.0,50.0,8,8,26
2440,0.044917758902640895,0.037985712079658826,0.006932046822982068,0.10746335586878777,27.0334,5.0,3,1,6
3882,0.04497768094428055,0.03804563412129848,0.006932046822982068,0.1017704817376294,63.5167,15.0,7,3,14
2195,0.04503362544209724,0.03810157861911517,0.006932046822982068,0.10586767518710426,29.3333,7.199999999999999,3,2,7
4668,0.045075100939124146,0.03814305411614208,0.006932046822982068,0.1077276616176852,16.1667,5.0,2,1,4
1741,0.04513854844677148,0.03820650162378941,0.006932046822982068,0.09264048328072795,162.6167,29.166600000000003,20,6,37
1659,0.04515686634137709,0.03822481951839502,0.006932046822982068,0.09976568106952849,100.9,20.0,9,4,22
3208,0.04521918779293029,0.03828714096994822,0.006932046822982068,0.07934105601368967,237.2166,75.0,19,13,51
2776,0.04538204793652594,0.03845000111354387,0.006932046822982068,0.0897783366534197,164.0833,50.0,14,10,35
871,0.045382868293783254,0.038450821470801186,0.006932046822982068,0.11151728016621444,3.0834,0.0,2,0,2
162,0.04594631681334813,0.039014269990366064,0.006932046822982068,0.10311848710391792,48.25,15.0,4,3,10
2126,0.04607937817537815,0.03914733135239608,0.006932046822982068,0.10223823398893234,72.9834,15.0,7,3,16
3551,0.04614228131792212,0.03921023449494005,0.006932046822982068,0.10408132505674768,45.85,11.26665,4,3,10
1115,0.046149593884617854,0.039217547061635785,0.006932046822982068,0.10050585812629023,83.3833,20.0,7,4,18
2690,0.04621710939491393,0.03928506257193186,0.006932046822982068,0.10561009174638498,45.9333,6.149999999999999,6,2,11
4910,0.04624914102778358,0.03931709420480151,0.006932046822982068,0.08785110397297514,213.95,62.26665,16,13,44
4091,0.046397970288689146,0.03946592346570708,0.006932046822982068,0.10130521052109158,65.1833,17.0333,6,4,14
753,0.046537559131044196,0.03960551230806213,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
4586,0.04656961336396329,0.039637566540981224,0.006932046822982068,0.10222939614303846,62.85,15.0,6,3,14
1697,0.046697150458978494,0.039765103635996425,0.006932046822982068,0.1029852233419871,47.4,15.0,4,3,10
2897,0.046811589849278364,0.039879543026296295,0.006932046822982068,0.08046304682218311,238.76670000000001,75.0,17,13,49
686,0.046884772510243776,0.03995272568726171,0.006932046822982068,0.09432607468211332,121.0667,40.0,9,8,25
1881,0.046957954619372334,0.040025907796390266,0.006932046822982068,0.0922619241847077,160.7334,43.2333,13,9,33
1626,0.046971562608207944,0.040039515785225875,0.006932046822982068,0.10292701510175373,58.9666,11.71665,6,3,13
1440,0.04702262325849954,0.04009057643551747,0.006932046822982068,0.09494998387595682,114.6833,32.1333,10,7,25
2639,0.047372811269752714,0.040440764446770645,0.006932046822982068,0.10088568221092811,86.70009999999999,15.0,9,3,19
1843,0.0473778654200231,0.04044581859704103,0.006932046822982068,0.09488459366670386,128.6833,40.0,9,8,26
1022,0.04748967520182297,0.0405576283788409,0.006932046822982068,0.10497653192709455,52.2,8.399999999999999,6,2,11
1086,0.04753179144599121,0.040599744623009144,0.006932046822982068,0.09034538650014262,178.01670000000001,55.0,13,11,36
999,0.04774305313950976,0.04081100631652769,0.006932046822982068,0.0934762364312715,149.4334,31.9,15,7,32
863,0.047771963935162774,0.040839917112180706,0.006932046822982068,0.10489810470676919,33.2334,8.75,4,2,8
585,0.04780342697446444,0.040871380151482374,0.006932046822982068,0.1001064377112624,75.0,25.0,5,5,15
3136,0.04782151323161866,0.04088946640863659,0.006932046822982068,0.09534212047332759,125.8333,26.05,13,6,28
3901,0.047860398130349355,0.040928351307367286,0.006932046822982068,0.07521311596252735,278.4332,65.59995,28,11,63
1776,0.048166149303762756,0.04123410248078069,0.006932046822982068,0.08043619930066147,322.15,88.91665,26,19,68
4839,0.04844403138481096,0.04151198456182889,0.006932046822982068,0.10488275231316664,59.9501,6.46665,7,2,14
3681,0.04845499975784976,0.04152295293486769,0.006932046822982068,0.08870516554965958,200.3499,60.0,15,12,41
145,0.04902422396361162,0.04209217714062955,0.006932046822982068,0.09539037731125391,111.66669999999999,31.583299999999998,10,7,24
813,0.04918928962933144,0.04225724280634937,0.006932046822982068,0.10380474596768878,45.0,15.0,3,3,9
1144,0.049392554200661895,0.042460507377679826,0.006932046822982068,0.10527357986845971,32.7833,10.0,3,2,7
3838,0.04941465755530822,0.04248261073232615,0.006932046822982068,0.09268077358007068,153.6667,34.7166,14,9,35
4033,0.04954524466484124,0.04261319784185917,0.006932046822982068,0.1003570704240553,70.9334,20.0,6,4,15
4057,0.04956287881684953,0.04263083199386746,0.006932046822982068,0.10793673356650606,26.8833,5.0,3,1,6
965,0.049580373399471495,0.042648326576489426,0.006932046822982068,0.10430698238478281,42.6333,12.633299999999998,3,3,9
4590,0.049606944046122634,0.042674897223140565,0.006932046822982068,0.10552438850430514,34.6333,10.0,3,2,7
4498,0.0497120144148411,0.04277996759185903,0.006932046822982068,0.10542480839222404,39.9833,10.0,3,2,8
4331,0.049714366732219614,0.042782319909237546,0.006932046822982068,0.0926476031013586,150.0,50.0,10,10,30
2164,0.04980146113755711,0.04286941431457504,0.006932046822982068,0.10880865395180486,13.8,3.8000000000000007,1,1,3
382,0.04987984088170341,0.042947794058721345,0.006932046822982068,0.10051769869827712,72.6667,22.666649999999997,5,5,15
4209,0.04988438053224953,0.04295233370926746,0.006932046822982068,0.09085965616554617,159.5166,42.21665,15,9,35
4446,0.05000363528220443,0.04307158845922236,0.006932046822982068,0.08689874199637619,208.7167,56.15,19,12,46
4434,0.05003644858477879,0.04310440176179672,0.006932046822982068,0.10424798880562178,61.35,9.2833,7,2,14
842,0.05014398369095528,0.043211936867973214,0.006932046822982068,0.09844639297665064,90.0,30.0,6,6,18
328,0.050158589731857765,0.0432265429088757,0.006932046822982068,0.08002708696723763,195.4333,57.9333,18,10,43
774,0.05016700489769067,0.043234958074708604,0.006932046822982068,0.06357261644162843,291.5666,118.7,21,14,61
2638,0.0502556875329071,0.04332364070992503,0.006932046822982068,0.10441313462113141,44.1333,10.0,5,2,10
4397,0.05035152361845047,0.0434194767954684,0.006932046822982068,0.1078104769173013,16.7,5.0,2,1,4
1020,0.05056300389040116,0.04363095706741909,0.006932046822982068,0.0953726677071311,120.6333,36.0333,9,8,25
548,0.05060358061482803,0.04367153379184596,0.006932046822982068,0.10791578192722656,39.0166,3.1999999999999993,6,1,10
2673,0.05070875970655261,0.04377671288357054,0.006932046822982068,0.10128163389935069,67.7667,15.0,8,3,16
976,0.050716285428261294,0.043784238605279226,0.006932046822982068,0.0996343318638648,90.3333,21.8333,7,5,19
4167,0.05075480207138392,0.04382275524840185,0.006932046822982068,0.09952809468195682,89.4667,18.86665,10,4,20
1803,0.05089168978963187,0.0439596429666498,0.006932046822982068,0.09089072641567192,160.76670000000001,47.1833,13,10,34
4883,0.05120163092655169,0.04426958410356962,0.006932046822982068,0.1049921994220734,43.0667,10.0,4,2,9
735,0.051237244829308894,0.044305198006326825,0.006932046822982068,0.08970413989917646,198.7,53.9,15,11,41
354,0.0513293476786713,0.04439730085568923,0.006932046822982068,0.11034568056343474,21.3833,0.0,3,0,5
5001,0.051602217537190936,0.04467017071420887,0.006932046822982068,0.10812721922895284,19.15,5.0,2,1,4
4529,0.051620614531479696,0.04468856770849763,0.006932046822982068,0.07827138734497882,243.4,80.0,20,14,51
900,0.05188481764570597,0.0449527708227239,0.006932046822982068,0.06635140807501122,353.6833,123.2332,26,19,75
597,0.05199031423565098,0.04505826741266891,0.006932046822982068,0.10664287238749853,31.0667,5.0,5,1,8
4287,0.052041133014599505,0.04510908619161744,0.006932046822982068,0.10009201573431646,63.7,20.0,6,4,14
3789,0.052190658572801044,0.045258611749818975,0.006932046822982068,0.10753977314716939,37.0667,1.5333000000000006,5,1,9
4221,0.05220244917816457,0.0452704023551825,0.006932046822982068,0.10833196285422989,23.65,3.6499999999999986,2,1,5
4866,0.052440467849503986,0.04550842102652192,0.006932046822982068,0.06991578097814362,279.7832,87.4333,22,12,59
13,0.05257647820830545,0.045644431385323384,0.006932046822982068,0.08713414364132274,208.7,57.900000000000006,18,12,45
4088,0.05260153083819585,0.04566948401521378,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
3690,0.052646881468355,0.04571483464537293,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
2658,0.05273921499219697,0.0458071681692149,0.006932046822982068,0.10276167101246556,57.0,11.149999999999999,7,3,13
2320,0.052823881930304774,0.045891835107322705,0.006932046822982068,0.06975521659580576,207.3166,82.6666,15,9,44
740,0.05305060690093426,0.04611856007795219,0.006932046822982068,0.10380474596768878,45.0,15.0,3,3,9
84,0.05310593960201502,0.04617389277903295,0.006932046822982068,0.10016787237348099,84.7166,15.0,11,3,20
3407,0.053242378719491223,0.046310331896509155,0.006932046822982068,0.10166356843195959,77.1333,16.0,7,4,16
3687,0.05328675224120623,0.04635470541822416,0.006932046822982068,0.09790611125719763,95.8166,26.6333,8,6,20
3479,0.053339913654784354,0.046407866831802286,0.006932046822982068,0.06519943322503538,389.2832,119.6499,33,21,86
4729,0.05340550102357809,0.04647345420059602,0.006932046822982068,0.10571208259312016,33.1833,6.5333000000000006,4,2,8
2222,0.0537218838054888,0.04678983698250673,0.006932046822982068,0.10606106507364549,39.7667,6.699949999999999,4,2,10
603,0.053809064285756554,0.046877017462774485,0.006932046822982068,0.10380474596768878,45.0,15.0,3,3,9
439,0.05383453732828925,0.04690249050530718,0.006932046822982068,0.10081629151417744,61.2,19.9833,5,4,13
2094,0.054031442666944506,0.04709939584396244,0.006932046822982068,0.0984553696355569,89.95,29.95,6,6,18
1884,0.054108748682564455,0.047176701859582386,0.006932046822982068,0.09998229068963231,88.4833,15.0,11,3,21
168,0.05414315256190321,0.04721110573892114,0.006932046822982068,0.10534225632278245,33.25,10.0,3,2,7
2843,0.054148976411233854,0.047216929588251785,0.006932046822982068,0.06350976015100274,342.3334,141.23329999999999,21,19,70
3243,0.05442312563516956,0.04749107881218749,0.006932046822982068,0.07645138160724112,181.4667,67.75,14,9,38
2946,0.05464932254502719,0.04771727572204512,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
3743,0.05477598978126569,0.04784394295828362,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
2481,0.05499188725863851,0.04805984043565644,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
950,0.05506216271494866,0.04813011589196659,0.006932046822982068,0.10135228885131237,69.6,20.0,5,4,14
1620,0.05522090966857631,0.04828886284559424,0.006932046822982068,0.10214309088634835,64.2667,14.316650000000001,6,3,14
1529,0.05531384208627652,0.048381795263294454,0.006932046822982068,0.10820300085238291,19.9,5.0,2,1,4
