row,fold,p_raw,raw_asymmetry,y,fight_id,event_date,fighter_a_id,fighter_b_id,weight_class,odds_a,odds_b,q_mkt,a_n_fights,b_n_fights,p_cal,calibrated,p_blend,blended,side,p_side,q_side,edge,dec_odds,won,stake
7640,4,0.35577505826950073,0.012969493865966797,0,943,2024-08-10,2737,4736,Bantamweight,450.0,-720.0,0.17154811715481172,0,12,0.2987551867219917,True,0.12170510618232777,True,b,0.8782948938176722,0.8284518828451883,0.04984301097248389,1.1388888888888888,1,0.0005045323262280023
7644,4,0.7046102285385132,0.02340596914291382,1,948,2024-08-10,91,2229,Featherweight,-590.0,350.0,0.7937219730941705,8,3,0.6666666666666666,True,0.8387970801354294,True,a,0.8387970801354294,0.7937219730941705,0.045075107041258944,1.1694915254237288,1,0.0
7645,4,0.40783798694610596,0.07424843311309814,0,946,2024-08-10,4591,3698,Bantamweight,188.0,-280.0,0.3202966958867161,10,9,0.4111111111111111,True,0.2790993232363495,True,b,0.7209006767636505,0.6797033041132838,0.041197372650366715,1.3571428571428572,1,0.0
7649,4,0.3005843758583069,0.0797121524810791,1,930,2024-08-17,656,102,Lightweight,290.0,-450.0,0.23861171366594355,21,9,0.24390243902439024,True,0.178978071900226,True,b,0.821021928099774,0.7613882863340564,0.059633641765717615,1.2222222222222223,0,0.003905151137189396
7651,4,0.424038827419281,0.09765660762786865,0,932,2024-08-17,4109,2640,Welterweight,260.0,-420.0,0.2559055118110236,17,2,0.42857142857142855,True,0.21241132215025468,True,b,0.7875886778497453,0.7440944881889764,0.0434941896607689,1.2380952380952381,1,0.0
7655,4,0.3169153928756714,0.021418213844299316,0,936,2024-08-17,1089,3322,Featherweight,400.0,-1050.0,0.1796875,5,3,0.2987551867219917,True,0.12895073208452495,True,b,0.8710492679154751,0.8203125,0.0507367679154751,1.0952380952380953,1,0.0
7656,4,0.22148507833480835,0.08179581165313721,0,937,2024-08-17,1352,1725,Lightweight,700.0,-1600.0,0.11724137931034483,2,2,0.24390243902439024,True,0.07359628124275137,True,b,0.9264037187572486,0.8827586206896552,0.043645098067593424,1.0625,1,0.0
7659,4,0.3425551652908325,0.05452466011047363,1,922,2024-08-24,1227,3888,Middleweight,245.0,-350.0,0.27149321266968324,20,10,0.2987551867219917,True,0.21662468005952826,True,b,0.7833753199404717,0.7285067873303168,0.054868532610154896,1.2857142857142856,0,0.006297234933030599
7660,4,0.7987877726554871,0.07486152648925781,1,917,2024-08-24,973,774,Middleweight,-350.0,210.0,0.7068403908794788,6,17,0.9166666666666666,True,0.7873357835821935,True,a,0.7873357835821935,0.7068403908794788,0.08049539270271466,1.2857142857142856,1,0.010752756529967567
7661,4,0.3005334734916687,0.060304880142211914,0,918,2024-08-24,1021,3825,Strawweight,120.0,-192.0,0.4087346024636058,25,7,0.24390243902439024,True,0.3559214660506055,True,b,0.6440785339493945,0.5912653975363942,0.05281313641300034,1.5208333333333335,1,0.0
7665,4,0.45078718662261963,0.03747093677520752,0,924,2024-08-24,233,4467,Middleweight,450.0,-900.0,0.16806722689075632,0,2,0.4375,True,0.12658009019805996,True,b,0.8734199098019401,0.8319327731092436,0.041487136692696436,1.1111111111111112,1,0.0
7667,4,0.6799246072769165,0.07642412185668945,1,926,2024-08-24,842,2740,Bantamweight,-300.0,200.0,0.6923076923076924,1,4,0.6666666666666666,True,0.734661104536641,True,a,0.734661104536641,0.6923076923076924,0.04235341222894862,1.3333333333333333,1,0.0
7670,4,0.35811012983322144,0.0018148422241210938,0,908,2024-09-07,814,2844,Bantamweight,220.0,-315.0,0.29163738580463805,13,10,0.2987551867219917,True,0.23715888973509489,True,b,0.7628411102649051,0.708362614195362,0.054478496069543136,1.3174603174603174,1,0.00394765189983902
7671,4,0.7222238779067993,0.09909576177597046,1,905,2024-09-07,2792,3148,Welterweight,-210.0,150.0,0.6287425149700598,7,22,0.7272727272727273,True,0.6725325143482284,True,a,0.6725325143482284,0.6287425149700598,0.04378999937816852,1.4761904761904763,1,0.0
7672,4,0.3495234549045563,0.1321711540222168,0,906,2024-09-07,1518,2840,Flyweight,210.0,-300.0,0.3007518796992481,27,5,0.2987551867219917,True,0.24658524546353947,True,b,0.7534147545364606,0.6992481203007519,0.054166634235708666,1.3333333333333333,1,0.0034147545364605217
7678,4,0.4342721700668335,0.0645742416381836,0,914,2024-09-07,2745,2549,Strawweight,210.0,-305.0,0.2998889300259163,7,3,0.42857142857142855,True,0.25877856785868725,True,b,0.7412214321413128,0.7001110699740837,0.041110362167229075,1.3278688524590163,1,0.0
7679,4,0.4428127706050873,0.034941256046295166,0,915,2024-09-07,726,4822,Middleweight,225.0,-335.0,0.28547990155865466,1,8,0.42857142857142855,True,0.24339115116655705,True,b,0.7566088488334429,0.7145200984413453,0.042088750392097585,1.2985074626865671,1,0.0
7688,4,0.4784863591194153,0.13451910018920898,1,902,2024-09-14,3179,712,Strawweight,360.0,-549.0,0.20444808467741934,2,4,0.44660194174757284,True,0.16191613635763877,True,b,0.8380838636423612,0.7955519153225806,0.04253194831978058,1.1821493624772312,0,0.0
7689,4,0.3109409809112549,0.029322385787963867,0,903,2024-09-14,679,509,Flyweight,210.0,-300.0,0.3007518796992481,3,4,0.2987551867219917,True,0.24658524546353947,True,b,0.7534147545364606,0.6992481203007519,0.054166634235708666,1.3333333333333333,1,0.0034147545364605217
7690,4,0.7198227643966675,0.08206617832183838,1,904,2024-09-14,3285,630,Bantamweight,-1000.0,600.0,0.8641975308641975,4,7,0.7272727272727273,True,0.9068818034290933,True,a,0.9068818034290933,0.8641975308641975,0.04268427256489582,1.1,1,0.0
7697,4,0.30665290355682373,0.04139566421508789,0,885,2024-09-28,885,4075,Featherweight,390.0,-670.0,0.1899827288428325,2,2,0.2987551867219917,True,0.13824896837419637,True,b,0.8617510316258037,0.8100172711571675,0.0517337604686362,1.1492537313432836,1,0.0
7700,4,0.29592427611351013,0.031982600688934326,0,890,2024-09-28,1342,3413,Bantamweight,270.0,-400.0,0.2525252525252525,8,7,0.24390243902439024,True,0.19232623416140418,True,b,0.8076737658385958,0.7474747474747475,0.06019901836384833,1.25,1,0.00959220729824481
7704,4,0.2737973928451538,0.014404535293579102,0,889,2024-09-28,2891,4061,Lightweight,600.0,-1100.0,0.1348314606741573,9,9,0.24390243902439024,True,0.08748913374757028,True,b,0.9125108662524297,0.8651685393258427,0.04734232692658702,1.0909090909090908,1,0.0
7705,4,0.5853533744812012,0.1195688247680664,1,888,2024-09-28,1755,4874,Light Heavyweight,-625.0,400.0,0.8116883116883117,1,8,0.6083333333333334,True,0.8521718542708578,True,a,0.8521718542708578,0.8116883116883117,0.04048354258254616,1.16,1,0.0
7706,4,0.3115466833114624,0.013777494430541992,0,873,2024-10-05,3102,1474,Bantamweight,600.0,-1115.0,0.13470066518847004,11,1,0.2987551867219917,True,0.0901451065721141,True,b,0.909854893427886,0.86529933481153,0.04455555861635596,1.0896860986547086,1,0.0
7707,4,0.5543070435523987,0.08004558086395264,1,869,2024-10-05,2749,4279,Light Heavyweight,-500.0,330.0,0.7818181818181817,9,15,0.6083333333333334,True,0.822669681207615,True,a,0.822669681207615,0.7818181818181817,0.04085149938943322,1.2,1,0.0
7711,4,0.25914907455444336,0.0021893978118896484,0,874,2024-10-05,3732,3557,Welterweight,175.0,-230.0,0.34285714285714286,20,13,0.24390243902439024,True,0.2841507630875915,True,b,0.7158492369124085,0.6571428571428571,0.0587063797695514,1.434782608695652,1,0.015575620452737013
7718,4,0.6729788780212402,0.028871536254882812,0,857,2024-10-12,17,1629,Flyweight,-333.0,235.0,0.7203835846436989,6,9,0.6666666666666666,True,0.7645240146199636,True,a,0.7645240146199636,0.7203835846436989,0.04414042997626466,1.3003003003003002,0,0.0
7721,4,0.32743483781814575,0.058632493019104004,0,860,2024-10-12,4756,1092,Lightweight,255.0,-400.0,0.26041666666666663,7,11,0.2987551867219917,True,0.20551664751166848,True,b,0.7944833524883315,0.7395833333333334,0.05490001915499809,1.25,1,0.0
7725,4,0.6801856756210327,0.04509449005126953,1,864,2024-10-12,3172,2863,Welterweight,-400.0,235.0,0.7282608695652174,4,17,0.6666666666666666,True,0.7727722258411491,True,a,0.7727722258411491,0.7282608695652174,0.044511356275931724,1.25,1,0.0
7732,4,0.2738461196422577,0.07992821931838989,1,847,2024-10-19,1172,1099,Bantamweight,375.0,-650.0,0.19543973941368076,17,7,0.24390243902439024,True,0.1390976438250376,True,b,0.8609023561749625,0.8045602605863192,0.056342095588643226,1.1538461538461537,0,0.0
7737,4,0.7527923583984375,0.01652050018310547,1,854,2024-10-19,825,3526,Strawweight,-230.0,163.0,0.6470210717723821,7,8,0.7857142857142857,True,0.7009452244553934,True,a,0.7009452244553934,0.6470210717723821,0.05392415268301132,1.434782608695652,1,0.003279810175699555
7739,4,0.40991753339767456,0.0596308708190918,1,856,2024-10-19,446,4981,Heavyweight,260.0,-440.0,0.25423728813559326,3,2,0.42857142857142855,True,0.21068947399820567,True,b,0.7893105260017943,0.7457627118644068,0.04354781413738751,1.2272727272727273,0,0.0
7742,4,0.3755670189857483,0.004159092903137207,0,833,2024-10-26,827,1809,Featherweight,210.0,-305.0,0.2998889300259163,29,7,0.36,True,0.25206408007071135,True,b,0.7479359199292887,0.7001110699740837,0.04782484995520497,1.3278688524590163,1,0.0
7744,4,0.7033518552780151,0.02461296319961548,1,835,2024-10-26,2320,397,Light Heavyweight,-400.0,260.0,0.7422680412371133,13,9,0.6666666666666666,True,0.7872883651820867,True,a,0.7872883651820867,0.7422680412371133,0.04502032394497335,1.25,1,0.0
7745,4,0.7163820862770081,0.030777573585510254,1,836,2024-10-26,3562,123,Featherweight,-350.0,210.0,0.7068403908794788,7,17,0.6666666666666666,True,0.7502069148987094,True,a,0.7502069148987094,0.7068403908794788,0.04336652401923058,1.2857142857142856,1,0.0
7748,4,0.6507580280303955,0.1417170763015747,0,840,2024-10-26,3091,4506,Catch Weight,-335.0,215.0,0.7081026673376949,2,4,0.6604361370716509,True,0.7509082833933008,True,a,0.7509082833933008,0.7081026673376949,0.042805616055605955,1.2985074626865671,0,0.0
7749,4,0.2315816581249237,0.03465503454208374,0,842,2024-10-26,1453,1366,Heavyweight,500.0,-800.0,0.15789473684210525,4,11,0.24390243902439024,True,0.1064758203213153,True,b,0.8935241796786847,0.8421052631578947,0.05141891652079,1.125,1,0.01042940427704056
7750,4,0.3737642765045166,0.0010917186737060547,0,843,2024-10-26,4035,1683,Featherweight,425.0,-900.0,0.1746724890829694,1,3,0.36,True,0.12823961112949067,True,b,0.8717603888705093,0.8253275109170306,0.046432877953478724,1.1111111111111112,1,0.0
7759,4,0.4376870393753052,0.02790510654449463,0,831,2024-11-02,2324,2547,Bantamweight,200.0,-395.0,0.29464285714285715,4,7,0.42857142857142855,True,0.25315516559290346,True,b,0.7468448344070966,0.7053571428571428,0.0414876915499538,1.2531645569620253,1,0.0
7762,4,0.47186538577079773,0.016496360301971436,0,828,2024-11-02,4168,91,Featherweight,240.0,-333.0,0.27664196268847435,8,9,0.44660194174757284,True,0.23566159770477332,True,b,0.7643384022952266,0.7233580373115256,0.040980364983701056,1.3003003003003002,1,0.0
7767,4,0.41268420219421387,0.04556918144226074,0,813,2024-11-09,2777,298,Middleweight,350.0,-550.0,0.208,7,0,0.42857142857142855,True,0.164170486469532,True,b,0.835829513530468,0.792,0.043829513530467934,1.1818181818181819,1,0.0
7771,4,0.3831089437007904,0.025259017944335938,0,812,2024-11-09,1362,1335,Strawweight,300.0,-550.0,0.22807017543859648,5,17,0.36,True,0.17882356273266703,True,b,0.8211764372673329,0.7719298245614035,0.04924661270592945,1.1818181818181819,1,0.0
7772,4,0.35746484994888306,0.07705307006835938,0,814,2024-11-09,2827,3320,Strawweight,400.0,-700.0,0.186046511627907,17,5,0.2987551867219917,True,0.13467660213161323,True,b,0.8653233978683867,0.813953488372093,0.05136990949629372,1.1428571428571428,1,0.0
7780,4,0.7034690976142883,0.08835494518280029,1,798,2024-11-16,4242,646,Lightweight,-275.0,200.0,0.6875,33,5,0.6666666666666666,True,0.729478453439398,True,a,0.729478453439398,0.6875,0.04197845343939799,1.3636363636363638,1,0.0
7781,4,0.22353532910346985,0.02869647741317749,0,799,2024-11-16,1741,4720,Middleweight,650.0,-1430.0,0.12484700122399021,18,3,0.24390243902439024,True,0.07953819553731181,True,b,0.9204618044626882,0.8751529987760098,0.04530880568667839,1.06993006993007,1,0.0
7783,4,0.17194890975952148,0.049571990966796875,0,797,2024-11-16,4419,3839,Heavyweight,400.0,-670.0,0.18689320388349517,18,23,0.1111111111111111,True,0.1187671186026528,True,b,0.8812328813973472,0.8131067961165048,0.06812608528084241,1.1492537313432836,1,0.02
7787,4,0.29247909784317017,0.08769917488098145,0,807,2024-11-16,324,2921,Welterweight,225.0,-310.0,0.2892416225749559,2,2,0.24390243902439024,True,0.22861855837317657,True,b,0.7713814416268234,0.7107583774250441,0.06062306420177932,1.3225806451612903,1,0.01566597766749398
7790,4,0.6359567642211914,0.03362751007080078,1,789,2024-11-23,35,3576,Light Heavyweight,-275.0,205.0,0.6910401647785788,1,0,0.6604361370716509,True,0.7326261785003361,True,a,0.7326261785003361,0.6910401647785788,0.0415860137217573,1.3636363636363638,1,0.0
7794,4,0.3844662308692932,0.03966343402862549,1,787,2024-11-23,3529,2489,Flyweight,600.0,-1000.0,0.13580246913580246,3,1,0.36,True,0.09391993191634877,True,b,0.9060800680836513,0.8641975308641976,0.041882537219453675,1.1,0,0.0
7804,4,0.3840239644050598,0.014133334159851074,0,770,2024-12-07,2981,3958,Flyweight,160.0,-250.0,0.35,0,15,0.36,True,0.306055043644327,True,b,0.693944956355673,0.65,0.04394495635567297,1.4,1,0.0
7807,4,0.8043345212936401,0.010092854499816895,1,773,2024-12-07,4747,2826,Featherweight,-1000.0,500.0,0.8450704225352113,9,3,0.9166666666666666,True,0.9062607876475455,True,a,0.9062607876475455,0.8450704225352113,0.06119036511233422,1.1,1,0.0
7808,4,0.5551539659500122,0.07741010189056396,1,775,2024-12-07,3786,3269,Light Heavyweight,-450.0,300.0,0.7659574468085105,11,23,0.6083333333333334,True,0.8065788734091119,True,a,0.8065788734091119,0.7659574468085105,0.04062142660060142,1.2222222222222223,1,0.0
7816,4,0.374782919883728,0.02794504165649414,0,783,2024-12-07,707,1366,Heavyweight,400.0,-650.0,0.1875,5,12,0.36,True,0.1400502824217478,True,b,0.8599497175782522,0.8125,0.047449717578252226,1.1538461538461537,1,0.0
7818,4,0.36654722690582275,0.014303326606750488,0,757,2024-12-14,1005,3557,Welterweight,170.0,-225.0,0.34852546916890076,16,14,0.36,True,0.30443731098936166,True,b,0.6955626890106383,0.6514745308310992,0.04408815817953915,1.4444444444444444,1,0.0026446848211436405
7820,4,0.40102308988571167,0.019356966018676758,0,759,2024-12-14,1276,153,Flyweight,300.0,-450.0,0.23404255319148934,7,7,0.4111111111111111,True,0.1887269016440274,True,b,0.8112730983559726,0.7659574468085106,0.04531565154746198,1.2222222222222223,1,0.0
7821,4,0.6721109747886658,0.16387724876403809,0,760,2024-12-14,1207,146,Light Heavyweight,-350.0,240.0,0.7256097560975611,5,14,0.6666666666666666,True,0.7700029398983743,True,a,0.7700029398983743,0.7256097560975611,0.04439318380081325,1.2857142857142856,0,0.0
7823,4,0.5783563852310181,0.03657937049865723,1,764,2024-12-14,4835,2743,Lightweight,-600.0,340.0,0.7904191616766467,8,11,0.6083333333333334,True,0.8312755563968245,True,a,0.8312755563968245,0.7904191616766467,0.04085639472017777,1.1666666666666667,1,0.0
7826,4,0.6729716658592224,0.1733618974685669,1,767,2024-12-14,3874,4019,Flyweight,-1000.0,450.0,0.8333333333333334,10,3,0.6666666666666666,True,0.8762381940823308,True,a,0.8762381940823308,0.8333333333333334,0.042904860748997464,1.1,1,0.0
7829,4,0.4103453457355499,0.030273914337158203,0,762,2024-12-14,2893,738,Light Heavyweight,500.0,-1600.0,0.15044247787610618,1,0,0.42857142857142855,True,0.10998328954580484,True,b,0.8900167104541952,0.8495575221238938,0.04045918833030138,1.0625,1,0.0
7834,4,0.3219931721687317,0.010341882705688477,0,746,2025-01-11,1918,4920,Middleweight,185.0,-270.0,0.32470381746379995,9,8,0.2987551867219917,True,0.27173680514392434,True,b,0.7282631948560756,0.6752961825362,0.05296701231987555,1.3703703703703702,1,0.0
7838,4,0.47710269689559937,0.042688608169555664,0,752,2025-01-11,1853,1562,Welterweight,400.0,-650.0,0.1875,5,0,0.44660194174757284,True,0.1454711619774104,True,b,0.8545288380225896,0.8125,0.04202883802258961,1.1538461538461537,1,0.0
7841,4,0.3892892599105835,0.03785419464111328,0,756,2025-01-11,3463,2302,Lightweight,500.0,-1250.0,0.15254237288135594,8,1,0.41025641025641024,True,0.1109636174509123,True,b,0.8890363825490877,0.847457627118644,0.04157875543044365,1.08,1,0.0
7843,4,0.6083391904830933,0.0008071064949035645,0,754,2025-01-11,204,2668,Light Heavyweight,-300.0,210.0,0.6992481203007519,1,0,0.6604361370716509,True,0.7414522099665978,True,a,0.7414522099665978,0.6992481203007519,0.04220408966584588,1.3333333333333333,0,0.0
7845,4,0.7566195130348206,0.09189808368682861,1,730,2025-01-18,4117,1285,Lightweight,-1205.0,540.0,0.855273372518576,16,17,0.9166666666666666,True,0.9139636560351713,True,a,0.9139636560351713,0.855273372518576,0.05869028351659522,1.0829875518672198,1,0.0
7847,4,0.5743911266326904,0.04980885982513428,1,733,2025-01-18,4558,3278,Heavyweight,-550.0,320.0,0.7804054054054055,8,12,0.6083333333333334,True,0.8212478839064492,True,a,0.8212478839064492,0.7804054054054055,0.04084247850104372,1.1818181818181819,1,0.0
7851,4,0.4330636262893677,0.01204216480255127,0,737,2025-01-18,3775,3802,Light Heavyweight,300.0,-480.0,0.23200000000000004,0,3,0.42857142857142855,True,0.18801765705029716,True,b,0.8119823429497028,0.768,0.043982342949702824,1.2083333333333333,1,0.0
7852,4,0.2987788915634155,0.08520221710205078,0,738,2025-01-18,3476,1092,Lightweight,195.0,-290.0,0.31312725812926534,15,12,0.24390243902439024,True,0.2530068123343815,True,b,0.7469931876656185,0.6868727418707347,0.06012044579488385,1.3448275862068966,1,0.0033183579739780376
7857,4,0.6503279805183411,0.003930926322937012,1,724,2025-02-01,504,496,Featherweight,-420.0,275.0,0.7517899761336516,4,1,0.6604361370716509,True,0.7964871255196272,True,a,0.7964871255196272,0.7517899761336516,0.044697149385975576,1.2380952380952381,1,0.0
7859,4,0.37415701150894165,0.01636672019958496,1,720,2025-02-01,524,3868,Middleweight,150.0,-220.0,0.36781609195402304,2,4,0.36,True,0.3257277172350672,True,b,0.6742722827649328,0.632183908045977,0.04208837471895577,1.4545454545454546,0,0.0
7863,4,0.7476685047149658,0.06281322240829468,1,726,2025-02-01,3074,355,Lightweight,-650.0,400.0,0.8125,9,9,0.7857142857142857,True,0.8656943557609024,True,a,0.8656943557609024,0.8125,0.05319435576090237,1.1538461538461537,1,0.0
7875,4,0.43526214361190796,0.03609919548034668,0,718,2025-02-08,1036,3662,Lightweight,310.0,-599.0,0.22156011284034363,2,0,0.42857142857142855,True,0.17756164193826668,True,b,0.8224383580617334,0.7784398871596564,0.04399847090207698,1.1669449081803005,1,0.0
7877,4,0.5077864527702332,0.031779706478118896,1,716,2025-02-08,2526,4779,Lightweight,250.0,-350.0,0.26865671641791045,4,0,0.44660194174757284,True,0.22724015785806315,True,b,0.7727598421419368,0.7313432835820896,0.04141655855984727,1.2857142857142856,0,0.0
7879,4,0.5838561058044434,0.028716325759887695,1,700,2025-02-15,2340,3840,Featherweight,-650.0,350.0,0.7959183673469387,0,1,0.6083333333333334,True,0.8367319068668261,True,a,0.8367319068668261,0.7959183673469387,0.04081353951988742,1.1538461538461537,1,0.0
7881,4,0.7472930550575256,0.10799968242645264,1,696,2025-02-15,91,781,Featherweight,-500.0,340.0,0.7857142857142858,10,13,0.7857142857142857,True,0.8411745225163892,True,a,0.8411745225163892,0.7857142857142858,0.055460236802103435,1.2,1,0.011761783774583808
7889,4,0.7445739507675171,0.03503596782684326,1,706,2025-02-15,842,4525,Bantamweight,-850.0,450.0,0.8311111111111111,3,5,0.7857142857142857,True,0.8821507965695965,True,a,0.8821507965695965,0.8311111111111111,0.05103968545848536,1.1176470588235294,1,0.0
7893,4,0.6325019001960754,0.10113251209259033,1,683,2025-02-22,1200,2451,Bantamweight,-275.0,200.0,0.6875,14,14,0.6604361370716509,True,0.7288019841240073,True,a,0.7288019841240073,0.6875,0.04130198412400732,1.3636363636363638,1,0.0
7895,4,0.4257657527923584,0.025937199592590332,0,686,2025-02-22,395,4839,Featherweight,350.0,-560.0,0.20754716981132074,4,3,0.42857142857142855,True,0.1637271160852739,True,b,0.8362728839147261,0.7924528301886793,0.043820053726046804,1.1785714285714286,1,0.0
7897,4,0.7046891450881958,0.034504055976867676,1,694,2025-02-22,979,2384,Light Heavyweight,-310.0,210.0,0.700948212983224,8,1,0.6666666666666666,True,0.7439261773856152,True,a,0.7439261773856152,0.700948212983224,0.04297796440239121,1.3225806451612903,1,0.0
7900,4,0.35371601581573486,0.012964487075805664,0,693,2025-02-22,1234,4654,Middleweight,210.0,-340.0,0.29451137884872824,0,3,0.2987551867219917,True,0.24012233134424596,True,b,0.759877668655754,0.7054886211512718,0.05438904750448226,1.2941176470588236,1,0.0
7902,4,0.272114098072052,0.0346827507019043,0,689,2025-02-22,692,2583,Featherweight,110.0,-142.0,0.4479822288041465,23,4,0.24390243902439024,True,0.4002205108758219,True,b,0.5997794891241781,0.5520177711958535,0.04776171792832462,1.704225352112676,1,0.007866590920127748
7909,4,0.6817766427993774,0.0065615177154541016,1,680,2025-03-01,2482,3742,Featherweight,-275.0,205.0,0.6910401647785788,1,4,0.6666666666666666,True,0.7332965996087667,True,a,0.7332965996087667,0.6910401647785788,0.04225643483018793,1.3636363636363638,1,0.0
7910,4,0.3152516186237335,0.05689734220504761,0,681,2025-03-01,3467,3534,Flyweight,140.0,-182.0,0.3923205342237062,13,15,0.2987551867219917,True,0.3453914860064694,True,b,0.6546085139935306,0.6076794657762938,0.04692904821723676,1.5494505494505495,1,0.006499002365439081
7911,4,0.3886275887489319,0.02954888343811035,0,678,2025-03-01,446,2630,Heavyweight,360.0,-560.0,0.20395550061804696,4,0,0.36,True,0.1555256425739197,True,b,0.8444743574260802,0.7960444993819531,0.04842985804412714,1.1785714285714286,1,0.0
7913,4,0.37499701976776123,0.00888979434967041,0,667,2025-03-08,681,3968,Lightweight,390.0,-560.0,0.1938895417156287,26,2,0.36,True,0.14601691718543766,True,b,0.8539830828145624,0.8061104582843713,0.04787262453019103,1.1785714285714286,1,0.009072086644027925
7920,4,0.40405556559562683,0.07320863008499146,0,671,2025-03-08,4537,1573,Featherweight,185.0,-275.0,0.3236245954692557,4,1,0.4111111111111111,True,0.2827200095703132,True,b,0.7172799904296868,0.6763754045307443,0.040904585898942525,1.3636363636363638,1,0.0
7923,4,0.5024932622909546,0.003816545009613037,1,654,2025-03-15,2543,1312,Light Heavyweight,300.0,-455.0,0.23368421052631577,3,0,0.44660194174757284,True,0.1911022600043084,True,b,0.8088977399956916,0.7663157894736843,0.042581950522007306,1.2197802197802199,0,0.0
7927,4,0.4195246696472168,0.022536754608154297,0,653,2025-03-15,2547,2143,Bantamweight,310.0,-480.0,0.22762951334379902,8,7,0.42857142857142855,True,0.18362531780328384,True,b,0.8163746821967162,0.772370486656201,0.044004195540515156,1.2083333333333333,1,0.0
7928,4,0.6014428734779358,0.0625690221786499,1,655,2025-03-15,6,1258,Featherweight,-590.0,350.0,0.7937219730941705,0,10,0.6083333333333334,True,0.8345570003481412,True,a,0.8345570003481412,0.7937219730941705,0.0408350272539707,1.1694915254237288,1,0.0
7929,4,0.31407037377357483,0.020112991333007812,0,660,2025-03-15,4539,1975,Flyweight,333.0,-530.0,0.21539197921296455,2,3,0.2987551867219917,True,0.16180707770115224,True,b,0.8381929222988478,0.7846080207870354,0.05358490151181239,1.1886792452830188,1,0.0
7930,4,0.33005526661872864,0.023775577545166016,0,657,2025-03-15,5014,1822,Bantamweight,360.0,-599.0,0.20235062528948589,1,1,0.2987551867219917,True,0.14960998224353195,True,b,0.850390017756468,0.7976493747105141,0.05274064304595394,1.1669449081803005,1,0.0
7931,4,0.37192302942276,0.024436116218566895,1,659,2025-03-15,3248,3246,Strawweight,140.0,-225.0,0.37572254335260113,9,1,0.36,True,0.3345298245561031,True,b,0.665470175443897,0.6242774566473989,0.04119271879649811,1.4444444444444444,0,0.0
7934,4,0.3359246850013733,0.0859065055847168,1,658,2025-03-15,809,2833,Bantamweight,500.0,-910.0,0.1561051004636785,1,0,0.2987551867219917,True,0.1082237205758896,True,b,0.8917762794241104,0.8438948995363215,0.047881379887788955,1.10989010989011,0,0.0
7935,4,0.28428375720977783,0.037047743797302246,0,652,2025-03-15,2751,1205,Lightweight,154.0,-225.0,0.36252091466815395,7,14,0.24390243902439024,True,0.3051966947664816,True,b,0.6948033052335184,0.637479085331846,0.05732421990167236,1.4444444444444444,1,0.0020276855022337108
7938,4,0.34190279245376587,0.005658864974975586,0,638,2025-03-22,3942,357,Light Heavyweight,185.0,-375.0,0.30769230769230765,20,8,0.2987551867219917,True,0.25381760261817016,True,b,0.7461823973818298,0.6923076923076923,0.0538747050741375,1.2666666666666666,1,0.0
7944,4,0.42332810163497925,0.006301999092102051,0,646,2025-03-22,2254,3287,Middleweight,310.0,-530.0,0.22475918658580094,0,5,0.42857142857142855,True,0.18075242344278108,True,b,0.8192475765572189,0.775240813414199,0.04400676314301988,1.1886792452830188,1,0.0
7947,4,0.4395214915275574,0.03563737869262695,0,644,2025-03-22,3310,1494,Flyweight,200.0,-295.0,0.30859375,3,1,0.42857142857142855,True,0.2681611268925236,True,b,0.7318388731074764,0.69140625,0.04043262310747642,1.3389830508474576,1,0.0
7949,4,0.403781920671463,0.060278117656707764,0,625,2025-03-29,3349,3403,Flyweight,190.0,-278.0,0.31920283735855426,5,17,0.4111111111111111,True,0.2779111534290407,True,b,0.7220888465709593,0.6807971626414457,0.041291683929513545,1.3597122302158273,1,0.0
7952,4,0.7677371501922607,0.026966631412506104,1,628,2025-03-29,3285,1342,Bantamweight,-600.0,350.0,0.7941176470588235,5,10,0.9166666666666666,True,0.8654568545653418,True,a,0.8654568545653418,0.7941176470588235,0.07133920750651834,1.1666666666666667,1,0.0145494954893483
7953,4,0.4049329161643982,0.01118457317352295,0,629,2025-03-29,4675,4590,Bantamweight,350.0,-770.0,0.20069204152249134,2,0,0.4111111111111111,True,0.15588483963317876,True,b,0.8441151603668212,0.7993079584775087,0.04480720188931253,1.12987012987013,1,0.0
7955,4,0.6625665426254272,0.10852789878845215,1,631,2025-03-29,3202,233,Middleweight,-485.0,330.0,0.7809398988953379,0,1,0.6604361370716509,True,0.82579310933743,True,a,0.82579310933743,0.7809398988953379,0.04485321044209212,1.2061855670103092,1,0.0
7958,4,0.6639026403427124,0.10254323482513428,1,634,2025-03-29,4756,1014,Lightweight,-375.0,235.0,0.7256317689530686,8,11,0.6604361370716509,True,0.7694188367071177,True,a,0.7694188367071177,0.7256317689530686,0.04378706775404917,1.2666666666666666,1,0.0
7959,4,0.6072700023651123,0.1022387146949768,1,635,2025-03-29,1876,885,Featherweight,-500.0,350.0,0.7894736842105263,7,3,0.6604361370716509,True,0.8341874332477955,True,a,0.8341874332477955,0.7894736842105263,0.04471374903726921,1.2,1,0.0012811498716932756
7962,4,0.23774562776088715,0.04081368446350098,0,613,2025-04-05,4245,3562,Featherweight,215.0,-355.0,0.28921023359288095,14,8,0.24390243902439024,True,0.2285868993241812,True,b,0.7714131006758188,0.710789766407119,0.06062333426869981,1.2816901408450705,1,0.0
